id	rollout_key	gold
169	75d36450-fe48-41d6-8aa6-88d29911c699#0	1
170	75d36450-fe48-41d6-8aa6-88d29911c699#1	1
171	75d36450-fe48-41d6-8aa6-88d29911c699#2	1
172	75d36450-fe48-41d6-8aa6-88d29911c699#3	1
173	75d36450-fe48-41d6-8aa6-88d29911c699#4	1
174	75d36450-fe48-41d6-8aa6-88d29911c699#5	1
175	75d36450-fe48-41d6-8aa6-88d29911c699#6	1
176	75d36450-fe48-41d6-8aa6-88d29911c699#7	1
177	771ac57c-bc61-47fd-bb61-788bd2fcc304#0	43
178	771ac57c-bc61-47fd-bb61-788bd2fcc304#1	43
179	771ac57c-bc61-47fd-bb61-788bd2fcc304#2	43
180	771ac57c-bc61-47fd-bb61-788bd2fcc304#3	43
181	771ac57c-bc61-47fd-bb61-788bd2fcc304#4	43
182	771ac57c-bc61-47fd-bb61-788bd2fcc304#5	43
183	771ac57c-bc61-47fd-bb61-788bd2fcc304#6	43
184	771ac57c-bc61-47fd-bb61-788bd2fcc304#7	43
185	7a455bd6-6f09-436d-8529-6f8c204201e1#0	10
186	7a455bd6-6f09-436d-8529-6f8c204201e1#1	10
187	7a455bd6-6f09-436d-8529-6f8c204201e1#2	10
188	7a455bd6-6f09-436d-8529-6f8c204201e1#3	10
189	7a455bd6-6f09-436d-8529-6f8c204201e1#4	10
190	7a455bd6-6f09-436d-8529-6f8c204201e1#5	10
191	7a455bd6-6f09-436d-8529-6f8c204201e1#6	10
192	7a455bd6-6f09-436d-8529-6f8c204201e1#7	10
193	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#0	8
194	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#1	8
195	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#2	8
196	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#3	8
197	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#4	8
198	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#5	8
199	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#6	8
200	7a6bfa23-5a34-4fc1-b2c8-71c01653db0c#7	8
201	7c59a074-71fa-4be6-9f47-628605da9d5c#0	30
202	7c59a074-71fa-4be6-9f47-628605da9d5c#1	30
203	7c59a074-71fa-4be6-9f47-628605da9d5c#2	30
204	7c59a074-71fa-4be6-9f47-628605da9d5c#3	30
205	7c59a074-71fa-4be6-9f47-628605da9d5c#4	30
206	7c59a074-71fa-4be6-9f47-628605da9d5c#5	30
207	7c59a074-71fa-4be6-9f47-628605da9d5c#6	30
208	7c59a074-71fa-4be6-9f47-628605da9d5c#7	30
209	7d7514e3-ade9-4e90-b941-20fe31889d55#0	105
210	7d7514e3-ade9-4e90-b941-20fe31889d55#1	105
211	7d7514e3-ade9-4e90-b941-20fe31889d55#2	105
212	7d7514e3-ade9-4e90-b941-20fe31889d55#3	105
213	7d7514e3-ade9-4e90-b941-20fe31889d55#4	105
214	7d7514e3-ade9-4e90-b941-20fe31889d55#5	105
215	7d7514e3-ade9-4e90-b941-20fe31889d55#6	105
216	7d7514e3-ade9-4e90-b941-20fe31889d55#7	105
217	7e450206-df41-4ef1-9900-d3788556d75a#0	18
218	7e450206-df41-4ef1-9900-d3788556d75a#1	18
219	7e450206-df41-4ef1-9900-d3788556d75a#2	18
220	7e450206-df41-4ef1-9900-d3788556d75a#3	18
221	7e450206-df41-4ef1-9900-d3788556d75a#4	18
222	7e450206-df41-4ef1-9900-d3788556d75a#5	18
223	7e450206-df41-4ef1-9900-d3788556d75a#6	18
224	7e450206-df41-4ef1-9900-d3788556d75a#7	18
225	7ec6872b-13e5-42d5-a8ba-05ed6547d368#0	53
226	7ec6872b-13e5-42d5-a8ba-05ed6547d368#1	53
227	7ec6872b-13e5-42d5-a8ba-05ed6547d368#2	53
228	7ec6872b-13e5-42d5-a8ba-05ed6547d368#3	53
229	7ec6872b-13e5-42d5-a8ba-05ed6547d368#4	53
230	7ec6872b-13e5-42d5-a8ba-05ed6547d368#5	53
231	7ec6872b-13e5-42d5-a8ba-05ed6547d368#6	53
232	7ec6872b-13e5-42d5-a8ba-05ed6547d368#7	53
233	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#0	0
234	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#1	0
235	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#2	0
236	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#3	0
237	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#4	0
238	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#5	0
239	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#6	0
240	7ec6f22e-5008-43cf-8218-ea0c4ce775ac#7	0
241	7f354f7f-3265-43ab-a04a-a90b3b296480#0	2
242	7f354f7f-3265-43ab-a04a-a90b3b296480#1	2
243	7f354f7f-3265-43ab-a04a-a90b3b296480#2	2
244	7f354f7f-3265-43ab-a04a-a90b3b296480#3	2
245	7f354f7f-3265-43ab-a04a-a90b3b296480#4	2
246	7f354f7f-3265-43ab-a04a-a90b3b296480#5	2
247	7f354f7f-3265-43ab-a04a-a90b3b296480#6	2
248	7f354f7f-3265-43ab-a04a-a90b3b296480#7	2
249	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#0	483
250	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#1	483
251	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#2	483
252	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#3	483
253	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#4	483
254	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#5	483
255	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#6	483
256	7faf93b7-254b-42d9-a63a-61e6fa63a2b4#7	483
257	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#0	2
258	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#1	2
259	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#2	2
260	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#3	2
261	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#4	2
262	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#5	2
263	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#6	2
264	8032cf62-417b-4f4b-b8e3-1b56aaf9081a#7	2
265	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#0	96
266	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#1	96
267	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#2	96
268	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#3	96
269	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#4	96
270	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#5	96
271	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#6	96
272	8092120e-2c3f-488a-911f-2a7cb8c1c5b3#7	96
273	80c98c33-db5b-434f-b532-3a772adf2b83#0	7
274	80c98c33-db5b-434f-b532-3a772adf2b83#1	7
275	80c98c33-db5b-434f-b532-3a772adf2b83#2	7
276	80c98c33-db5b-434f-b532-3a772adf2b83#3	7
277	80c98c33-db5b-434f-b532-3a772adf2b83#4	7
278	80c98c33-db5b-434f-b532-3a772adf2b83#5	7
279	80c98c33-db5b-434f-b532-3a772adf2b83#6	7
280	80c98c33-db5b-434f-b532-3a772adf2b83#7	7
281	821d108c-819c-43c6-aa35-d551f376e863#0	19
282	821d108c-819c-43c6-aa35-d551f376e863#1	19
283	821d108c-819c-43c6-aa35-d551f376e863#2	19
284	821d108c-819c-43c6-aa35-d551f376e863#3	19
285	821d108c-819c-43c6-aa35-d551f376e863#4	19
286	821d108c-819c-43c6-aa35-d551f376e863#5	19
287	821d108c-819c-43c6-aa35-d551f376e863#6	19
288	821d108c-819c-43c6-aa35-d551f376e863#7	19
289	822b2d99-412d-4d82-855c-1f3a313b0b1f#0	149
290	822b2d99-412d-4d82-855c-1f3a313b0b1f#1	149
291	822b2d99-412d-4d82-855c-1f3a313b0b1f#2	149
292	822b2d99-412d-4d82-855c-1f3a313b0b1f#3	149
293	822b2d99-412d-4d82-855c-1f3a313b0b1f#4	149
294	822b2d99-412d-4d82-855c-1f3a313b0b1f#5	149
295	822b2d99-412d-4d82-855c-1f3a313b0b1f#6	149
296	822b2d99-412d-4d82-855c-1f3a313b0b1f#7	149
297	82551850-c75f-4e9c-a271-cb6b0e2d4063#0	1043
298	82551850-c75f-4e9c-a271-cb6b0e2d4063#1	1043
299	82551850-c75f-4e9c-a271-cb6b0e2d4063#2	1043
300	82551850-c75f-4e9c-a271-cb6b0e2d4063#3	1043
301	82551850-c75f-4e9c-a271-cb6b0e2d4063#4	1043
302	82551850-c75f-4e9c-a271-cb6b0e2d4063#5	1043
303	82551850-c75f-4e9c-a271-cb6b0e2d4063#6	1043
304	82551850-c75f-4e9c-a271-cb6b0e2d4063#7	1043
305	828f7398-eee0-420e-8669-651f1d18b9c4#0	88352
306	828f7398-eee0-420e-8669-651f1d18b9c4#1	88352
307	828f7398-eee0-420e-8669-651f1d18b9c4#2	88352
308	828f7398-eee0-420e-8669-651f1d18b9c4#3	88352
309	828f7398-eee0-420e-8669-651f1d18b9c4#4	88352
310	828f7398-eee0-420e-8669-651f1d18b9c4#5	88352
311	828f7398-eee0-420e-8669-651f1d18b9c4#6	88352
312	828f7398-eee0-420e-8669-651f1d18b9c4#7	88352
313	8293a91f-ba6b-4bda-8f45-50b982a122c6#0	9
314	8293a91f-ba6b-4bda-8f45-50b982a122c6#1	9
315	8293a91f-ba6b-4bda-8f45-50b982a122c6#2	9
316	8293a91f-ba6b-4bda-8f45-50b982a122c6#3	9
317	8293a91f-ba6b-4bda-8f45-50b982a122c6#4	9
318	8293a91f-ba6b-4bda-8f45-50b982a122c6#5	9
319	8293a91f-ba6b-4bda-8f45-50b982a122c6#6	9
320	8293a91f-ba6b-4bda-8f45-50b982a122c6#7	9
321	82b6dac8-0454-4d28-8dfd-770c75dddeb9#0	69
322	82b6dac8-0454-4d28-8dfd-770c75dddeb9#1	69
323	82b6dac8-0454-4d28-8dfd-770c75dddeb9#2	69
324	82b6dac8-0454-4d28-8dfd-770c75dddeb9#3	69
325	82b6dac8-0454-4d28-8dfd-770c75dddeb9#4	69
326	82b6dac8-0454-4d28-8dfd-770c75dddeb9#5	69
327	82b6dac8-0454-4d28-8dfd-770c75dddeb9#6	69
328	82b6dac8-0454-4d28-8dfd-770c75dddeb9#7	69
329	82dedc8b-bc88-47e8-b494-cfc93a26b141#0	41
330	82dedc8b-bc88-47e8-b494-cfc93a26b141#1	41
331	82dedc8b-bc88-47e8-b494-cfc93a26b141#2	41
332	82dedc8b-bc88-47e8-b494-cfc93a26b141#3	41
333	82dedc8b-bc88-47e8-b494-cfc93a26b141#4	41
334	82dedc8b-bc88-47e8-b494-cfc93a26b141#5	41
335	82dedc8b-bc88-47e8-b494-cfc93a26b141#6	41
336	82dedc8b-bc88-47e8-b494-cfc93a26b141#7	41
337	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#0	55
338	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#1	55
339	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#2	55
340	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#3	55
341	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#4	55
342	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#5	55
343	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#6	55
344	82f7a9e1-2c08-4a05-af64-fed85cf4fafb#7	55
345	82fe6d05-72f3-4444-9f07-66147d196c9b#0	40
346	82fe6d05-72f3-4444-9f07-66147d196c9b#1	40
347	82fe6d05-72f3-4444-9f07-66147d196c9b#2	40
348	82fe6d05-72f3-4444-9f07-66147d196c9b#3	40
349	82fe6d05-72f3-4444-9f07-66147d196c9b#4	40
350	82fe6d05-72f3-4444-9f07-66147d196c9b#5	40
351	82fe6d05-72f3-4444-9f07-66147d196c9b#6	40
352	82fe6d05-72f3-4444-9f07-66147d196c9b#7	40
353	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#0	26
354	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#1	26
355	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#2	26
356	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#3	26
357	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#4	26
358	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#5	26
359	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#6	26
360	837c0e1d-9a5c-4b5e-b8e2-a8c87ace258c#7	26
361	83ed6a2f-2377-4ba3-90b6-939116b996f5#0	163
362	83ed6a2f-2377-4ba3-90b6-939116b996f5#1	163
363	83ed6a2f-2377-4ba3-90b6-939116b996f5#2	163
364	83ed6a2f-2377-4ba3-90b6-939116b996f5#3	163
365	83ed6a2f-2377-4ba3-90b6-939116b996f5#4	163
366	83ed6a2f-2377-4ba3-90b6-939116b996f5#5	163
367	83ed6a2f-2377-4ba3-90b6-939116b996f5#6	163
368	83ed6a2f-2377-4ba3-90b6-939116b996f5#7	163
369	8412cfd4-2217-4568-9972-2ed4153a0175#0	13
370	8412cfd4-2217-4568-9972-2ed4153a0175#1	13
371	8412cfd4-2217-4568-9972-2ed4153a0175#2	13
372	8412cfd4-2217-4568-9972-2ed4153a0175#3	13
373	8412cfd4-2217-4568-9972-2ed4153a0175#4	13
374	8412cfd4-2217-4568-9972-2ed4153a0175#5	13
375	8412cfd4-2217-4568-9972-2ed4153a0175#6	13
376	8412cfd4-2217-4568-9972-2ed4153a0175#7	13
377	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#0	6425
378	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#1	6425
379	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#2	6425
380	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#3	6425
381	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#4	6425
382	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#5	6425
383	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#6	6425
384	84c8145c-0e2d-4ec5-a0a1-f520bb05bc33#7	6425
385	852731ad-4ac9-420f-835e-ef5a31fc9262#0	7
386	852731ad-4ac9-420f-835e-ef5a31fc9262#1	7
387	852731ad-4ac9-420f-835e-ef5a31fc9262#2	7
388	852731ad-4ac9-420f-835e-ef5a31fc9262#3	7
389	852731ad-4ac9-420f-835e-ef5a31fc9262#4	7
390	852731ad-4ac9-420f-835e-ef5a31fc9262#5	7
391	852731ad-4ac9-420f-835e-ef5a31fc9262#6	7
392	852731ad-4ac9-420f-835e-ef5a31fc9262#7	7
393	87125f5a-b1d7-47d0-a222-a85846c2f856#0	49
394	87125f5a-b1d7-47d0-a222-a85846c2f856#1	49
395	87125f5a-b1d7-47d0-a222-a85846c2f856#2	49
396	87125f5a-b1d7-47d0-a222-a85846c2f856#3	49
397	87125f5a-b1d7-47d0-a222-a85846c2f856#4	49
398	87125f5a-b1d7-47d0-a222-a85846c2f856#5	49
399	87125f5a-b1d7-47d0-a222-a85846c2f856#6	49
400	87125f5a-b1d7-47d0-a222-a85846c2f856#7	49
