id	rollout_key	gold
34	87d25b91-51ae-436e-8f9c-09df66371925#1	722
35	87d25b91-51ae-436e-8f9c-09df66371925#2	722
36	87d25b91-51ae-436e-8f9c-09df66371925#3	722
37	87d25b91-51ae-436e-8f9c-09df66371925#4	722
38	87d25b91-51ae-436e-8f9c-09df66371925#5	722
39	87d25b91-51ae-436e-8f9c-09df66371925#6	722
40	87d25b91-51ae-436e-8f9c-09df66371925#7	722
41	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#0	90
42	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#1	90
43	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#2	90
44	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#3	90
45	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#4	90
46	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#5	90
47	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#6	90
48	87ddab5f-d5ab-4df1-89dc-6bbd4e8388e1#7	90
49	88805301-10fa-4e50-8342-8c8731e5682f#0	7960
50	88805301-10fa-4e50-8342-8c8731e5682f#1	7960
51	88805301-10fa-4e50-8342-8c8731e5682f#2	7960
52	88805301-10fa-4e50-8342-8c8731e5682f#3	7960
53	88805301-10fa-4e50-8342-8c8731e5682f#4	7960
54	88805301-10fa-4e50-8342-8c8731e5682f#5	7960
55	88805301-10fa-4e50-8342-8c8731e5682f#6	7960
56	88805301-10fa-4e50-8342-8c8731e5682f#7	7960
57	888936ba-5184-4009-b614-b7401c51038c#0	2083
58	888936ba-5184-4009-b614-b7401c51038c#1	2083
59	888936ba-5184-4009-b614-b7401c51038c#2	2083
60	888936ba-5184-4009-b614-b7401c51038c#3	2083
61	888936ba-5184-4009-b614-b7401c51038c#4	2083
62	888936ba-5184-4009-b614-b7401c51038c#5	2083
63	888936ba-5184-4009-b614-b7401c51038c#6	2083
64	888936ba-5184-4009-b614-b7401c51038c#7	2083
65	88e810e5-8c3f-43be-b510-7ee57b17077d#0	40
66	88e810e5-8c3f-43be-b510-7ee57b17077d#1	40
67	88e810e5-8c3f-43be-b510-7ee57b17077d#2	40
68	88e810e5-8c3f-43be-b510-7ee57b17077d#3	40
69	88e810e5-8c3f-43be-b510-7ee57b17077d#4	40
70	88e810e5-8c3f-43be-b510-7ee57b17077d#5	40
71	88e810e5-8c3f-43be-b510-7ee57b17077d#6	40
72	88e810e5-8c3f-43be-b510-7ee57b17077d#7	40
73	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#0	5491
74	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#1	5491
75	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#2	5491
76	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#3	5491
77	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#4	5491
78	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#5	5491
79	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#6	5491
80	892c2cc7-a76a-4a58-bc20-83d5ec26f4fb#7	5491
81	894c3b9e-09f4-4350-bfac-89aad2446109#0	504
82	894c3b9e-09f4-4350-bfac-89aad2446109#1	504
83	894c3b9e-09f4-4350-bfac-89aad2446109#2	504
84	894c3b9e-09f4-4350-bfac-89aad2446109#3	504
85	894c3b9e-09f4-4350-bfac-89aad2446109#4	504
86	894c3b9e-09f4-4350-bfac-89aad2446109#5	504
87	894c3b9e-09f4-4350-bfac-89aad2446109#6	504
88	894c3b9e-09f4-4350-bfac-89aad2446109#7	504
89	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#0	12
90	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#1	12
91	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#2	12
92	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#3	12
93	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#4	12
94	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#5	12
95	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#6	12
96	89a7a7c2-d3bc-4bc2-afa0-b2705c55c2f7#7	12
97	8a949140-b25d-4fba-a4df-e43466f54f3e#0	781
98	8a949140-b25d-4fba-a4df-e43466f54f3e#1	781
99	8a949140-b25d-4fba-a4df-e43466f54f3e#2	781
100	8a949140-b25d-4fba-a4df-e43466f54f3e#3	781
101	8a949140-b25d-4fba-a4df-e43466f54f3e#4	781
102	8a949140-b25d-4fba-a4df-e43466f54f3e#5	781
103	8a949140-b25d-4fba-a4df-e43466f54f3e#6	781
104	8a949140-b25d-4fba-a4df-e43466f54f3e#7	781
105	8b3d0490-f534-43c7-adb3-ded11ec247fd#0	997
106	8b3d0490-f534-43c7-adb3-ded11ec247fd#1	997
107	8b3d0490-f534-43c7-adb3-ded11ec247fd#2	997
108	8b3d0490-f534-43c7-adb3-ded11ec247fd#3	997
109	8b3d0490-f534-43c7-adb3-ded11ec247fd#4	997
110	8b3d0490-f534-43c7-adb3-ded11ec247fd#5	997
111	8b3d0490-f534-43c7-adb3-ded11ec247fd#6	997
112	8b3d0490-f534-43c7-adb3-ded11ec247fd#7	997
113	8b69904a-be23-4ec7-a25e-c8ed3a881c00#0	25
114	8b69904a-be23-4ec7-a25e-c8ed3a881c00#1	25
115	8b69904a-be23-4ec7-a25e-c8ed3a881c00#2	25
116	8b69904a-be23-4ec7-a25e-c8ed3a881c00#3	25
117	8b69904a-be23-4ec7-a25e-c8ed3a881c00#4	25
118	8b69904a-be23-4ec7-a25e-c8ed3a881c00#5	25
119	8b69904a-be23-4ec7-a25e-c8ed3a881c00#6	25
120	8b69904a-be23-4ec7-a25e-c8ed3a881c00#7	25
121	8b834c96-09e9-4c85-b1b8-b663f0d6783d#0	11
122	8b834c96-09e9-4c85-b1b8-b663f0d6783d#1	11
123	8b834c96-09e9-4c85-b1b8-b663f0d6783d#2	11
124	8b834c96-09e9-4c85-b1b8-b663f0d6783d#3	11
125	8b834c96-09e9-4c85-b1b8-b663f0d6783d#4	11
126	8b834c96-09e9-4c85-b1b8-b663f0d6783d#5	11
127	8b834c96-09e9-4c85-b1b8-b663f0d6783d#6	11
128	8b834c96-09e9-4c85-b1b8-b663f0d6783d#7	11
129	8baa5068-06e6-4933-891c-1cb38bf68823#0	8
130	8baa5068-06e6-4933-891c-1cb38bf68823#1	8
131	8baa5068-06e6-4933-891c-1cb38bf68823#2	8
132	8baa5068-06e6-4933-891c-1cb38bf68823#3	8
133	8baa5068-06e6-4933-891c-1cb38bf68823#4	8
134	8baa5068-06e6-4933-891c-1cb38bf68823#5	8
135	8baa5068-06e6-4933-891c-1cb38bf68823#6	8
136	8baa5068-06e6-4933-891c-1cb38bf68823#7	8
137	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#0	42
138	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#1	42
139	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#2	42
140	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#3	42
141	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#4	42
142	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#5	42
143	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#6	42
144	8bc1cc9d-270d-4e6b-beaa-ca56a648e8cf#7	42
145	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#0	1940
146	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#1	1940
147	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#2	1940
148	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#3	1940
149	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#4	1940
150	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#5	1940
151	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#6	1940
152	8c6cc6a5-bc63-401d-8046-f98c0174b3a0#7	1940
153	8c8867b1-c0a1-4797-9d35-59fc8f140c68#0	4
154	8c8867b1-c0a1-4797-9d35-59fc8f140c68#1	4
155	8c8867b1-c0a1-4797-9d35-59fc8f140c68#2	4
156	8c8867b1-c0a1-4797-9d35-59fc8f140c68#3	4
157	8c8867b1-c0a1-4797-9d35-59fc8f140c68#4	4
158	8c8867b1-c0a1-4797-9d35-59fc8f140c68#5	4
159	8c8867b1-c0a1-4797-9d35-59fc8f140c68#6	4
160	8c8867b1-c0a1-4797-9d35-59fc8f140c68#7	4
161	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#0	200
162	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#1	200
163	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#2	200
164	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#3	200
165	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#4	200
166	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#5	200
167	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#6	200
168	8d9eccc7-928b-49e1-a4eb-b4e928d6d64c#7	200
169	8de7baf4-0873-4aa8-b908-ae1526861a52#0	24
170	8de7baf4-0873-4aa8-b908-ae1526861a52#1	24
171	8de7baf4-0873-4aa8-b908-ae1526861a52#2	24
172	8de7baf4-0873-4aa8-b908-ae1526861a52#3	24
173	8de7baf4-0873-4aa8-b908-ae1526861a52#4	24
174	8de7baf4-0873-4aa8-b908-ae1526861a52#5	24
175	8de7baf4-0873-4aa8-b908-ae1526861a52#6	24
176	8de7baf4-0873-4aa8-b908-ae1526861a52#7	24
177	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#0	20
178	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#1	20
179	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#2	20
180	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#3	20
181	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#4	20
182	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#5	20
183	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#6	20
184	8e11a735-c53b-447e-ad7f-7ea9a10a5c00#7	20
185	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#0	-14
186	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#1	-14
187	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#2	-14
188	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#3	-14
189	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#4	-14
190	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#5	-14
191	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#6	-14
192	8e4dca83-9d28-4b99-bf55-a3dfa11d2715#7	-14
193	8ed002e0-6cb2-4b53-bf40-9015488591bb#0	84
194	8ed002e0-6cb2-4b53-bf40-9015488591bb#1	84
195	8ed002e0-6cb2-4b53-bf40-9015488591bb#2	84
196	8ed002e0-6cb2-4b53-bf40-9015488591bb#3	84
197	8ed002e0-6cb2-4b53-bf40-9015488591bb#4	84
198	8ed002e0-6cb2-4b53-bf40-9015488591bb#5	84
199	8ed002e0-6cb2-4b53-bf40-9015488591bb#6	84
200	8ed002e0-6cb2-4b53-bf40-9015488591bb#7	84
201	8f8e9f04-b541-45f0-bf04-68e60326e412#0	20
202	8f8e9f04-b541-45f0-bf04-68e60326e412#1	20
203	8f8e9f04-b541-45f0-bf04-68e60326e412#2	20
204	8f8e9f04-b541-45f0-bf04-68e60326e412#3	20
205	8f8e9f04-b541-45f0-bf04-68e60326e412#4	20
206	8f8e9f04-b541-45f0-bf04-68e60326e412#5	20
207	8f8e9f04-b541-45f0-bf04-68e60326e412#6	20
208	8f8e9f04-b541-45f0-bf04-68e60326e412#7	20
209	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#0	117856
210	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#1	117856
211	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#2	117856
212	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#3	117856
213	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#4	117856
214	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#5	117856
215	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#6	117856
216	935ed522-f3f8-45e0-9524-4c64c4aa7f3b#7	117856
217	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#0	3225
218	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#1	3225
219	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#2	3225
220	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#3	3225
221	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#4	3225
222	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#5	3225
223	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#6	3225
224	94665fbe-83ae-485b-9cf7-4a1b88efb3aa#7	3225
225	94db2f59-c3c2-4bac-866b-dd09240dc0bf#0	6
226	94db2f59-c3c2-4bac-866b-dd09240dc0bf#1	6
227	94db2f59-c3c2-4bac-866b-dd09240dc0bf#2	6
228	94db2f59-c3c2-4bac-866b-dd09240dc0bf#3	6
229	94db2f59-c3c2-4bac-866b-dd09240dc0bf#4	6
230	94db2f59-c3c2-4bac-866b-dd09240dc0bf#5	6
231	94db2f59-c3c2-4bac-866b-dd09240dc0bf#6	6
232	94db2f59-c3c2-4bac-866b-dd09240dc0bf#7	6
233	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#0	5050
234	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#1	5050
235	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#2	5050
236	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#3	5050
237	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#4	5050
238	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#5	5050
239	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#6	5050
240	95648b72-0fcf-4a9c-a2e9-1e525e4fc715#7	5050
241	95ca2531-67c4-47ae-81b8-92e182bc8774#0	0
242	95ca2531-67c4-47ae-81b8-92e182bc8774#1	0
243	95ca2531-67c4-47ae-81b8-92e182bc8774#2	0
244	95ca2531-67c4-47ae-81b8-92e182bc8774#3	0
245	95ca2531-67c4-47ae-81b8-92e182bc8774#4	0
246	95ca2531-67c4-47ae-81b8-92e182bc8774#5	0
247	95ca2531-67c4-47ae-81b8-92e182bc8774#6	0
248	95ca2531-67c4-47ae-81b8-92e182bc8774#7	0
249	9674df71-31b2-43e9-8eb1-f98be33b6990#0	2001
250	9674df71-31b2-43e9-8eb1-f98be33b6990#1	2001
251	9674df71-31b2-43e9-8eb1-f98be33b6990#2	2001
252	9674df71-31b2-43e9-8eb1-f98be33b6990#3	2001
253	9674df71-31b2-43e9-8eb1-f98be33b6990#4	2001
254	9674df71-31b2-43e9-8eb1-f98be33b6990#5	2001
255	9674df71-31b2-43e9-8eb1-f98be33b6990#6	2001
256	9674df71-31b2-43e9-8eb1-f98be33b6990#7	2001
257	9676d483-000a-4ba4-8d41-87a681c18560#0	60
258	9676d483-000a-4ba4-8d41-87a681c18560#1	60
259	9676d483-000a-4ba4-8d41-87a681c18560#2	60
260	9676d483-000a-4ba4-8d41-87a681c18560#3	60
261	9676d483-000a-4ba4-8d41-87a681c18560#4	60
262	9676d483-000a-4ba4-8d41-87a681c18560#5	60
263	9676d483-000a-4ba4-8d41-87a681c18560#6	60
264	9676d483-000a-4ba4-8d41-87a681c18560#7	60
265	974d292a-3644-4479-a247-9b17591d268a#0	100
266	974d292a-3644-4479-a247-9b17591d268a#1	100
267	974d292a-3644-4479-a247-9b17591d268a#2	100
268	974d292a-3644-4479-a247-9b17591d268a#3	100
269	974d292a-3644-4479-a247-9b17591d268a#4	100
270	974d292a-3644-4479-a247-9b17591d268a#5	100
271	974d292a-3644-4479-a247-9b17591d268a#6	100
272	974d292a-3644-4479-a247-9b17591d268a#7	100
273	9777ecfc-fdbb-4471-9c5a-20b526541f85#0	6
274	9777ecfc-fdbb-4471-9c5a-20b526541f85#1	6
275	9777ecfc-fdbb-4471-9c5a-20b526541f85#2	6
276	9777ecfc-fdbb-4471-9c5a-20b526541f85#3	6
277	9777ecfc-fdbb-4471-9c5a-20b526541f85#4	6
278	9777ecfc-fdbb-4471-9c5a-20b526541f85#5	6
279	9777ecfc-fdbb-4471-9c5a-20b526541f85#6	6
280	9777ecfc-fdbb-4471-9c5a-20b526541f85#7	6
281	98853316-ea14-49ce-ab92-530cd8ca5e6d#0	8
282	98853316-ea14-49ce-ab92-530cd8ca5e6d#1	8
283	98853316-ea14-49ce-ab92-530cd8ca5e6d#2	8
284	98853316-ea14-49ce-ab92-530cd8ca5e6d#3	8
285	98853316-ea14-49ce-ab92-530cd8ca5e6d#4	8
286	98853316-ea14-49ce-ab92-530cd8ca5e6d#5	8
287	98853316-ea14-49ce-ab92-530cd8ca5e6d#6	8
288	98853316-ea14-49ce-ab92-530cd8ca5e6d#7	8
289	98c8f9eb-b374-4404-8f39-4b131036fcc9#0	25200
290	98c8f9eb-b374-4404-8f39-4b131036fcc9#1	25200
291	98c8f9eb-b374-4404-8f39-4b131036fcc9#2	25200
292	98c8f9eb-b374-4404-8f39-4b131036fcc9#3	25200
293	98c8f9eb-b374-4404-8f39-4b131036fcc9#4	25200
294	98c8f9eb-b374-4404-8f39-4b131036fcc9#5	25200
295	98c8f9eb-b374-4404-8f39-4b131036fcc9#6	25200
296	98c8f9eb-b374-4404-8f39-4b131036fcc9#7	25200
297	98cd7cd4-c171-46e8-80a1-c9fda87aa129#0	10
298	98cd7cd4-c171-46e8-80a1-c9fda87aa129#1	10
299	98cd7cd4-c171-46e8-80a1-c9fda87aa129#2	10
300	98cd7cd4-c171-46e8-80a1-c9fda87aa129#3	10
301	98cd7cd4-c171-46e8-80a1-c9fda87aa129#4	10
302	98cd7cd4-c171-46e8-80a1-c9fda87aa129#5	10
303	98cd7cd4-c171-46e8-80a1-c9fda87aa129#6	10
304	98cd7cd4-c171-46e8-80a1-c9fda87aa129#7	10
305	99299d1e-2007-4a49-9ced-8c8d2e64cceb#0	30
306	99299d1e-2007-4a49-9ced-8c8d2e64cceb#1	30
307	99299d1e-2007-4a49-9ced-8c8d2e64cceb#2	30
308	99299d1e-2007-4a49-9ced-8c8d2e64cceb#3	30
309	99299d1e-2007-4a49-9ced-8c8d2e64cceb#4	30
310	99299d1e-2007-4a49-9ced-8c8d2e64cceb#5	30
311	99299d1e-2007-4a49-9ced-8c8d2e64cceb#6	30
312	99299d1e-2007-4a49-9ced-8c8d2e64cceb#7	30
313	996a45ab-9bb9-4936-b962-2969098d15ee#0	160
314	996a45ab-9bb9-4936-b962-2969098d15ee#1	160
315	996a45ab-9bb9-4936-b962-2969098d15ee#2	160
316	996a45ab-9bb9-4936-b962-2969098d15ee#3	160
317	996a45ab-9bb9-4936-b962-2969098d15ee#4	160
318	996a45ab-9bb9-4936-b962-2969098d15ee#5	160
319	996a45ab-9bb9-4936-b962-2969098d15ee#6	160
320	996a45ab-9bb9-4936-b962-2969098d15ee#7	160
321	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#0	11
322	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#1	11
323	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#2	11
324	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#3	11
325	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#4	11
326	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#5	11
327	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#6	11
328	998efb8c-1710-4ecc-a1d9-4f0c576be0fe#7	11
329	99fd0f52-0d59-46c8-92da-e08b950a5a1b#0	121
330	99fd0f52-0d59-46c8-92da-e08b950a5a1b#1	121
331	99fd0f52-0d59-46c8-92da-e08b950a5a1b#2	121
332	99fd0f52-0d59-46c8-92da-e08b950a5a1b#3	121
333	99fd0f52-0d59-46c8-92da-e08b950a5a1b#4	121
334	99fd0f52-0d59-46c8-92da-e08b950a5a1b#5	121
335	99fd0f52-0d59-46c8-92da-e08b950a5a1b#6	121
336	99fd0f52-0d59-46c8-92da-e08b950a5a1b#7	121
337	9a449109-8065-416a-98ec-df9a8a23be7e#0	2008
338	9a449109-8065-416a-98ec-df9a8a23be7e#1	2008
339	9a449109-8065-416a-98ec-df9a8a23be7e#2	2008
340	9a449109-8065-416a-98ec-df9a8a23be7e#3	2008
341	9a449109-8065-416a-98ec-df9a8a23be7e#4	2008
342	9a449109-8065-416a-98ec-df9a8a23be7e#5	2008
343	9a449109-8065-416a-98ec-df9a8a23be7e#6	2008
344	9a449109-8065-416a-98ec-df9a8a23be7e#7	2008
345	9baac1c8-835f-4d89-a316-87775366548d#0	250
346	9baac1c8-835f-4d89-a316-87775366548d#1	250
347	9baac1c8-835f-4d89-a316-87775366548d#2	250
348	9baac1c8-835f-4d89-a316-87775366548d#3	250
349	9baac1c8-835f-4d89-a316-87775366548d#4	250
350	9baac1c8-835f-4d89-a316-87775366548d#5	250
351	9baac1c8-835f-4d89-a316-87775366548d#6	250
352	9baac1c8-835f-4d89-a316-87775366548d#7	250
353	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#0	31
354	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#1	31
355	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#2	31
356	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#3	31
357	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#4	31
358	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#5	31
359	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#6	31
360	9bb4ab7b-55e4-4aa8-b872-07fda6bb99dc#7	31
361	9bc50f91-dcc8-4204-ba27-a8a4302ae512#0	414
362	9bc50f91-dcc8-4204-ba27-a8a4302ae512#1	414
363	9bc50f91-dcc8-4204-ba27-a8a4302ae512#2	414
364	9bc50f91-dcc8-4204-ba27-a8a4302ae512#3	414
365	9bc50f91-dcc8-4204-ba27-a8a4302ae512#4	414
366	9bc50f91-dcc8-4204-ba27-a8a4302ae512#5	414
367	9bc50f91-dcc8-4204-ba27-a8a4302ae512#6	414
368	9bc50f91-dcc8-4204-ba27-a8a4302ae512#7	414
369	9d154208-6bfd-48b8-bcf6-3d2806bfc835#0	12
370	9d154208-6bfd-48b8-bcf6-3d2806bfc835#1	12
371	9d154208-6bfd-48b8-bcf6-3d2806bfc835#2	12
372	9d154208-6bfd-48b8-bcf6-3d2806bfc835#3	12
373	9d154208-6bfd-48b8-bcf6-3d2806bfc835#4	12
374	9d154208-6bfd-48b8-bcf6-3d2806bfc835#5	12
375	9d154208-6bfd-48b8-bcf6-3d2806bfc835#6	12
376	9d154208-6bfd-48b8-bcf6-3d2806bfc835#7	12
377	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#0	165
378	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#1	165
379	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#2	165
380	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#3	165
381	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#4	165
382	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#5	165
383	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#6	165
384	9dedf6e0-eb15-421a-aad3-85a9294dfc9c#7	165
385	9dfa949e-aacf-4886-a6fc-32194a3d1c34#0	159
386	9dfa949e-aacf-4886-a6fc-32194a3d1c34#1	159
387	9dfa949e-aacf-4886-a6fc-32194a3d1c34#2	159
388	9dfa949e-aacf-4886-a6fc-32194a3d1c34#3	159
389	9dfa949e-aacf-4886-a6fc-32194a3d1c34#4	159
390	9dfa949e-aacf-4886-a6fc-32194a3d1c34#5	159
391	9dfa949e-aacf-4886-a6fc-32194a3d1c34#6	159
392	9dfa949e-aacf-4886-a6fc-32194a3d1c34#7	159
393	9e6520c5-0699-41a8-9848-a09a68e462c5#0	50
394	9e6520c5-0699-41a8-9848-a09a68e462c5#1	50
395	9e6520c5-0699-41a8-9848-a09a68e462c5#2	50
396	9e6520c5-0699-41a8-9848-a09a68e462c5#3	50
397	9e6520c5-0699-41a8-9848-a09a68e462c5#4	50
398	9e6520c5-0699-41a8-9848-a09a68e462c5#5	50
399	9e6520c5-0699-41a8-9848-a09a68e462c5#6	50
400	9e6520c5-0699-41a8-9848-a09a68e462c5#7	50
