id	rollout_key	gold
100	b650d573-f2a5-4ee4-9ca4-616aba4b64d9#3	-8
101	b650d573-f2a5-4ee4-9ca4-616aba4b64d9#4	-8
102	b650d573-f2a5-4ee4-9ca4-616aba4b64d9#5	-8
103	b650d573-f2a5-4ee4-9ca4-616aba4b64d9#6	-8
104	b650d573-f2a5-4ee4-9ca4-616aba4b64d9#7	-8
105	b7bb834b-2a42-4baf-843b-14995e15b533#0	3
106	b7bb834b-2a42-4baf-843b-14995e15b533#1	3
107	b7bb834b-2a42-4baf-843b-14995e15b533#2	3
108	b7bb834b-2a42-4baf-843b-14995e15b533#3	3
109	b7bb834b-2a42-4baf-843b-14995e15b533#4	3
110	b7bb834b-2a42-4baf-843b-14995e15b533#5	3
111	b7bb834b-2a42-4baf-843b-14995e15b533#6	3
112	b7bb834b-2a42-4baf-843b-14995e15b533#7	3
113	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#0	203
114	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#1	203
115	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#2	203
116	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#3	203
117	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#4	203
118	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#5	203
119	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#6	203
120	b84ce09a-42c7-4846-a600-aacbdbf6ab5c#7	203
121	b9562435-e13c-41c3-8ebf-65e819198861#0	40
122	b9562435-e13c-41c3-8ebf-65e819198861#1	40
123	b9562435-e13c-41c3-8ebf-65e819198861#2	40
124	b9562435-e13c-41c3-8ebf-65e819198861#3	40
125	b9562435-e13c-41c3-8ebf-65e819198861#4	40
126	b9562435-e13c-41c3-8ebf-65e819198861#5	40
127	b9562435-e13c-41c3-8ebf-65e819198861#6	40
128	b9562435-e13c-41c3-8ebf-65e819198861#7	40
129	b9606b89-5212-4812-9e5e-49228f19e371#0	234
130	b9606b89-5212-4812-9e5e-49228f19e371#1	234
131	b9606b89-5212-4812-9e5e-49228f19e371#2	234
132	b9606b89-5212-4812-9e5e-49228f19e371#3	234
133	b9606b89-5212-4812-9e5e-49228f19e371#4	234
134	b9606b89-5212-4812-9e5e-49228f19e371#5	234
135	b9606b89-5212-4812-9e5e-49228f19e371#6	234
136	b9606b89-5212-4812-9e5e-49228f19e371#7	234
137	b9d877db-af4b-4a34-b15b-f8f2eed786e4#0	5
138	b9d877db-af4b-4a34-b15b-f8f2eed786e4#1	5
139	b9d877db-af4b-4a34-b15b-f8f2eed786e4#2	5
140	b9d877db-af4b-4a34-b15b-f8f2eed786e4#3	5
141	b9d877db-af4b-4a34-b15b-f8f2eed786e4#4	5
142	b9d877db-af4b-4a34-b15b-f8f2eed786e4#5	5
143	b9d877db-af4b-4a34-b15b-f8f2eed786e4#6	5
144	b9d877db-af4b-4a34-b15b-f8f2eed786e4#7	5
145	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#0	7
146	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#1	7
147	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#2	7
148	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#3	7
149	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#4	7
150	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#5	7
151	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#6	7
152	ba027678-85e7-4da9-8f7b-ec1d45a68b1f#7	7
153	ba6c098a-da8d-4aeb-807b-f0c59e152f84#0	7
154	ba6c098a-da8d-4aeb-807b-f0c59e152f84#1	7
155	ba6c098a-da8d-4aeb-807b-f0c59e152f84#2	7
156	ba6c098a-da8d-4aeb-807b-f0c59e152f84#3	7
157	ba6c098a-da8d-4aeb-807b-f0c59e152f84#4	7
158	ba6c098a-da8d-4aeb-807b-f0c59e152f84#5	7
159	ba6c098a-da8d-4aeb-807b-f0c59e152f84#6	7
160	ba6c098a-da8d-4aeb-807b-f0c59e152f84#7	7
161	bbb1f932-6207-4af8-95c7-8d455f44086d#0	48
162	bbb1f932-6207-4af8-95c7-8d455f44086d#1	48
163	bbb1f932-6207-4af8-95c7-8d455f44086d#2	48
164	bbb1f932-6207-4af8-95c7-8d455f44086d#3	48
165	bbb1f932-6207-4af8-95c7-8d455f44086d#4	48
166	bbb1f932-6207-4af8-95c7-8d455f44086d#5	48
167	bbb1f932-6207-4af8-95c7-8d455f44086d#6	48
168	bbb1f932-6207-4af8-95c7-8d455f44086d#7	48
169	bc42ab83-cb0a-430e-850e-fd80dc57412c#0	382
170	bc42ab83-cb0a-430e-850e-fd80dc57412c#1	382
171	bc42ab83-cb0a-430e-850e-fd80dc57412c#2	382
172	bc42ab83-cb0a-430e-850e-fd80dc57412c#3	382
173	bc42ab83-cb0a-430e-850e-fd80dc57412c#4	382
174	bc42ab83-cb0a-430e-850e-fd80dc57412c#5	382
175	bc42ab83-cb0a-430e-850e-fd80dc57412c#6	382
176	bc42ab83-cb0a-430e-850e-fd80dc57412c#7	382
177	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#0	432
178	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#1	432
179	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#2	432
180	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#3	432
181	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#4	432
182	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#5	432
183	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#6	432
184	bcaf3fc3-d5be-4ff5-bdc1-05b041a3cbf2#7	432
185	bcdab04d-ffec-4433-af29-f4ac74bb29a3#0	13
186	bcdab04d-ffec-4433-af29-f4ac74bb29a3#1	13
187	bcdab04d-ffec-4433-af29-f4ac74bb29a3#2	13
188	bcdab04d-ffec-4433-af29-f4ac74bb29a3#3	13
189	bcdab04d-ffec-4433-af29-f4ac74bb29a3#4	13
190	bcdab04d-ffec-4433-af29-f4ac74bb29a3#5	13
191	bcdab04d-ffec-4433-af29-f4ac74bb29a3#6	13
192	bcdab04d-ffec-4433-af29-f4ac74bb29a3#7	13
193	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#0	70
194	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#1	70
195	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#2	70
196	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#3	70
197	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#4	70
198	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#5	70
199	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#6	70
200	c0027740-4b6b-4a64-84b2-f3a1d4e06abb#7	70
201	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#0	737
202	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#1	737
203	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#2	737
204	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#3	737
205	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#4	737
206	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#5	737
207	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#6	737
208	c029dcd7-f9c8-46fe-ba8b-5f4c99bf5edc#7	737
209	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#0	4
210	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#1	4
211	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#2	4
212	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#3	4
213	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#4	4
214	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#5	4
215	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#6	4
216	c1947a5d-52fc-43a3-a2e6-af7f7d91c7bd#7	4
217	c28bd252-ea0b-46b0-8893-ae872322f7bc#0	6
218	c28bd252-ea0b-46b0-8893-ae872322f7bc#1	6
219	c28bd252-ea0b-46b0-8893-ae872322f7bc#2	6
220	c28bd252-ea0b-46b0-8893-ae872322f7bc#3	6
221	c28bd252-ea0b-46b0-8893-ae872322f7bc#4	6
222	c28bd252-ea0b-46b0-8893-ae872322f7bc#5	6
223	c28bd252-ea0b-46b0-8893-ae872322f7bc#6	6
224	c28bd252-ea0b-46b0-8893-ae872322f7bc#7	6
225	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#0	15
226	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#1	15
227	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#2	15
228	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#3	15
229	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#4	15
230	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#5	15
231	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#6	15
232	c2c7f62c-9f1f-4fe5-8582-35f8fa16a5c1#7	15
233	c2e88d0c-6326-49ee-bf97-4d860d4a867c#0	9
234	c2e88d0c-6326-49ee-bf97-4d860d4a867c#1	9
235	c2e88d0c-6326-49ee-bf97-4d860d4a867c#2	9
236	c2e88d0c-6326-49ee-bf97-4d860d4a867c#3	9
237	c2e88d0c-6326-49ee-bf97-4d860d4a867c#4	9
238	c2e88d0c-6326-49ee-bf97-4d860d4a867c#5	9
239	c2e88d0c-6326-49ee-bf97-4d860d4a867c#6	9
240	c2e88d0c-6326-49ee-bf97-4d860d4a867c#7	9
241	c30d167a-5ba3-427b-ab62-243aaeff91ee#0	3
242	c30d167a-5ba3-427b-ab62-243aaeff91ee#1	3
243	c30d167a-5ba3-427b-ab62-243aaeff91ee#2	3
244	c30d167a-5ba3-427b-ab62-243aaeff91ee#3	3
245	c30d167a-5ba3-427b-ab62-243aaeff91ee#4	3
246	c30d167a-5ba3-427b-ab62-243aaeff91ee#5	3
247	c30d167a-5ba3-427b-ab62-243aaeff91ee#6	3
248	c30d167a-5ba3-427b-ab62-243aaeff91ee#7	3
249	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#0	200
250	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#1	200
251	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#2	200
252	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#3	200
253	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#4	200
254	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#5	200
255	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#6	200
256	c39732f2-fe73-4aa0-a4ce-3a10a7e16288#7	200
257	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#0	7
258	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#1	7
259	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#2	7
260	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#3	7
261	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#4	7
262	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#5	7
263	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#6	7
264	c3c5fb69-0c7f-4944-bd2d-f225486ee7d6#7	7
265	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#0	6
266	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#1	6
267	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#2	6
268	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#3	6
269	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#4	6
270	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#5	6
271	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#6	6
272	c3d5b6b5-eac9-4a7a-8908-e924d74d46b1#7	6
273	c45da9e7-c799-43b9-a404-6bedac425498#0	60
274	c45da9e7-c799-43b9-a404-6bedac425498#1	60
275	c45da9e7-c799-43b9-a404-6bedac425498#2	60
276	c45da9e7-c799-43b9-a404-6bedac425498#3	60
277	c45da9e7-c799-43b9-a404-6bedac425498#4	60
278	c45da9e7-c799-43b9-a404-6bedac425498#5	60
279	c45da9e7-c799-43b9-a404-6bedac425498#6	60
280	c45da9e7-c799-43b9-a404-6bedac425498#7	60
281	c61e7daf-c96c-4832-993b-16c84551e502#0	34
282	c61e7daf-c96c-4832-993b-16c84551e502#1	34
283	c61e7daf-c96c-4832-993b-16c84551e502#2	34
284	c61e7daf-c96c-4832-993b-16c84551e502#3	34
285	c61e7daf-c96c-4832-993b-16c84551e502#4	34
286	c61e7daf-c96c-4832-993b-16c84551e502#5	34
287	c61e7daf-c96c-4832-993b-16c84551e502#6	34
288	c61e7daf-c96c-4832-993b-16c84551e502#7	34
289	c6f50096-f437-450b-813c-4838bf16326b#0	26
290	c6f50096-f437-450b-813c-4838bf16326b#1	26
291	c6f50096-f437-450b-813c-4838bf16326b#2	26
292	c6f50096-f437-450b-813c-4838bf16326b#3	26
293	c6f50096-f437-450b-813c-4838bf16326b#4	26
294	c6f50096-f437-450b-813c-4838bf16326b#5	26
295	c6f50096-f437-450b-813c-4838bf16326b#6	26
296	c6f50096-f437-450b-813c-4838bf16326b#7	26
297	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#0	101
298	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#1	101
299	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#2	101
300	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#3	101
301	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#4	101
302	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#5	101
303	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#6	101
304	c743fc7a-ecff-44b8-8cc5-e43349d7b4c0#7	101
305	c81739b7-db56-425c-9421-e07c3229c51f#0	-2
306	c81739b7-db56-425c-9421-e07c3229c51f#1	-2
307	c81739b7-db56-425c-9421-e07c3229c51f#2	-2
308	c81739b7-db56-425c-9421-e07c3229c51f#3	-2
309	c81739b7-db56-425c-9421-e07c3229c51f#4	-2
310	c81739b7-db56-425c-9421-e07c3229c51f#5	-2
311	c81739b7-db56-425c-9421-e07c3229c51f#6	-2
312	c81739b7-db56-425c-9421-e07c3229c51f#7	-2
313	c847425e-dd0d-4d08-94be-80159d1c2017#0	200
314	c847425e-dd0d-4d08-94be-80159d1c2017#1	200
315	c847425e-dd0d-4d08-94be-80159d1c2017#2	200
316	c847425e-dd0d-4d08-94be-80159d1c2017#3	200
317	c847425e-dd0d-4d08-94be-80159d1c2017#4	200
318	c847425e-dd0d-4d08-94be-80159d1c2017#5	200
319	c847425e-dd0d-4d08-94be-80159d1c2017#6	200
320	c847425e-dd0d-4d08-94be-80159d1c2017#7	200
321	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#0	31
322	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#1	31
323	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#2	31
324	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#3	31
325	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#4	31
326	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#5	31
327	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#6	31
328	c89ebaa9-f8a5-485f-811b-7752ddcc74c9#7	31
329	c964737d-7169-409f-862f-61c108a4335b#0	9
330	c964737d-7169-409f-862f-61c108a4335b#1	9
331	c964737d-7169-409f-862f-61c108a4335b#2	9
332	c964737d-7169-409f-862f-61c108a4335b#3	9
333	c964737d-7169-409f-862f-61c108a4335b#4	9
334	c964737d-7169-409f-862f-61c108a4335b#5	9
335	c964737d-7169-409f-862f-61c108a4335b#6	9
336	c964737d-7169-409f-862f-61c108a4335b#7	9
337	ca9a5c92-887f-4598-9600-790d7fb4153b#0	1000
338	ca9a5c92-887f-4598-9600-790d7fb4153b#1	1000
339	ca9a5c92-887f-4598-9600-790d7fb4153b#2	1000
340	ca9a5c92-887f-4598-9600-790d7fb4153b#3	1000
341	ca9a5c92-887f-4598-9600-790d7fb4153b#4	1000
342	ca9a5c92-887f-4598-9600-790d7fb4153b#5	1000
343	ca9a5c92-887f-4598-9600-790d7fb4153b#6	1000
344	ca9a5c92-887f-4598-9600-790d7fb4153b#7	1000
345	cab7f184-20b8-4d47-b0ed-c711562fefcf#0	671
346	cab7f184-20b8-4d47-b0ed-c711562fefcf#1	671
347	cab7f184-20b8-4d47-b0ed-c711562fefcf#2	671
348	cab7f184-20b8-4d47-b0ed-c711562fefcf#3	671
349	cab7f184-20b8-4d47-b0ed-c711562fefcf#4	671
350	cab7f184-20b8-4d47-b0ed-c711562fefcf#5	671
351	cab7f184-20b8-4d47-b0ed-c711562fefcf#6	671
352	cab7f184-20b8-4d47-b0ed-c711562fefcf#7	671
353	cac281e5-7ae1-426d-a69d-80355c2e0a40#0	686
354	cac281e5-7ae1-426d-a69d-80355c2e0a40#1	686
355	cac281e5-7ae1-426d-a69d-80355c2e0a40#2	686
356	cac281e5-7ae1-426d-a69d-80355c2e0a40#3	686
357	cac281e5-7ae1-426d-a69d-80355c2e0a40#4	686
358	cac281e5-7ae1-426d-a69d-80355c2e0a40#5	686
359	cac281e5-7ae1-426d-a69d-80355c2e0a40#6	686
360	cac281e5-7ae1-426d-a69d-80355c2e0a40#7	686
361	cb286a75-9c22-40af-8a81-c544038aa7d6#0	108
362	cb286a75-9c22-40af-8a81-c544038aa7d6#1	108
363	cb286a75-9c22-40af-8a81-c544038aa7d6#2	108
364	cb286a75-9c22-40af-8a81-c544038aa7d6#3	108
365	cb286a75-9c22-40af-8a81-c544038aa7d6#4	108
366	cb286a75-9c22-40af-8a81-c544038aa7d6#5	108
367	cb286a75-9c22-40af-8a81-c544038aa7d6#6	108
368	cb286a75-9c22-40af-8a81-c544038aa7d6#7	108
369	ce3091eb-d231-4776-8e7c-1765ff579257#0	160
370	ce3091eb-d231-4776-8e7c-1765ff579257#1	160
371	ce3091eb-d231-4776-8e7c-1765ff579257#2	160
372	ce3091eb-d231-4776-8e7c-1765ff579257#3	160
373	ce3091eb-d231-4776-8e7c-1765ff579257#4	160
374	ce3091eb-d231-4776-8e7c-1765ff579257#5	160
375	ce3091eb-d231-4776-8e7c-1765ff579257#6	160
376	ce3091eb-d231-4776-8e7c-1765ff579257#7	160
377	ce46a338-b676-4477-a79f-cffb16348884#0	125
378	ce46a338-b676-4477-a79f-cffb16348884#1	125
379	ce46a338-b676-4477-a79f-cffb16348884#2	125
380	ce46a338-b676-4477-a79f-cffb16348884#3	125
381	ce46a338-b676-4477-a79f-cffb16348884#4	125
382	ce46a338-b676-4477-a79f-cffb16348884#5	125
383	ce46a338-b676-4477-a79f-cffb16348884#6	125
384	ce46a338-b676-4477-a79f-cffb16348884#7	125
385	ce64fcca-a83d-4070-b173-d32e9cd834b7#0	10
386	ce64fcca-a83d-4070-b173-d32e9cd834b7#1	10
387	ce64fcca-a83d-4070-b173-d32e9cd834b7#2	10
388	ce64fcca-a83d-4070-b173-d32e9cd834b7#3	10
389	ce64fcca-a83d-4070-b173-d32e9cd834b7#4	10
390	ce64fcca-a83d-4070-b173-d32e9cd834b7#5	10
391	ce64fcca-a83d-4070-b173-d32e9cd834b7#6	10
392	ce64fcca-a83d-4070-b173-d32e9cd834b7#7	10
393	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#0	6725
394	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#1	6725
395	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#2	6725
396	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#3	6725
397	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#4	6725
398	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#5	6725
399	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#6	6725
400	ce66d0c9-94cb-42d0-b8eb-1a2a5c9fc4a1#7	6725
