id	rollout_key	gold
138	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#1	84
139	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#2	84
140	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#3	84
141	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#4	84
142	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#5	84
143	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#6	84
144	a5d4dc54-8e5e-4ff6-9b58-cdaa695955e4#7	84
145	a68536a3-89b3-4058-8596-6225dd79809e#0	15
146	a68536a3-89b3-4058-8596-6225dd79809e#1	15
147	a68536a3-89b3-4058-8596-6225dd79809e#2	15
148	a68536a3-89b3-4058-8596-6225dd79809e#3	15
149	a68536a3-89b3-4058-8596-6225dd79809e#4	15
150	a68536a3-89b3-4058-8596-6225dd79809e#5	15
151	a68536a3-89b3-4058-8596-6225dd79809e#6	15
152	a68536a3-89b3-4058-8596-6225dd79809e#7	15
153	a6bce30d-9781-402b-95ae-882c43e72b79#0	296
154	a6bce30d-9781-402b-95ae-882c43e72b79#1	296
155	a6bce30d-9781-402b-95ae-882c43e72b79#2	296
156	a6bce30d-9781-402b-95ae-882c43e72b79#3	296
157	a6bce30d-9781-402b-95ae-882c43e72b79#4	296
158	a6bce30d-9781-402b-95ae-882c43e72b79#5	296
159	a6bce30d-9781-402b-95ae-882c43e72b79#6	296
160	a6bce30d-9781-402b-95ae-882c43e72b79#7	296
161	a6cd01fc-09ba-4256-8eed-13558c8dc577#0	31
162	a6cd01fc-09ba-4256-8eed-13558c8dc577#1	31
163	a6cd01fc-09ba-4256-8eed-13558c8dc577#2	31
164	a6cd01fc-09ba-4256-8eed-13558c8dc577#3	31
165	a6cd01fc-09ba-4256-8eed-13558c8dc577#4	31
166	a6cd01fc-09ba-4256-8eed-13558c8dc577#5	31
167	a6cd01fc-09ba-4256-8eed-13558c8dc577#6	31
168	a6cd01fc-09ba-4256-8eed-13558c8dc577#7	31
169	a7366fb2-b812-4a51-b7c6-70ceea176996#0	88
170	a7366fb2-b812-4a51-b7c6-70ceea176996#1	88
171	a7366fb2-b812-4a51-b7c6-70ceea176996#2	88
172	a7366fb2-b812-4a51-b7c6-70ceea176996#3	88
173	a7366fb2-b812-4a51-b7c6-70ceea176996#4	88
174	a7366fb2-b812-4a51-b7c6-70ceea176996#5	88
175	a7366fb2-b812-4a51-b7c6-70ceea176996#6	88
176	a7366fb2-b812-4a51-b7c6-70ceea176996#7	88
177	a793349b-e9ab-42d3-9e92-8eaa7942baf5#0	62
178	a793349b-e9ab-42d3-9e92-8eaa7942baf5#1	62
179	a793349b-e9ab-42d3-9e92-8eaa7942baf5#2	62
180	a793349b-e9ab-42d3-9e92-8eaa7942baf5#3	62
181	a793349b-e9ab-42d3-9e92-8eaa7942baf5#4	62
182	a793349b-e9ab-42d3-9e92-8eaa7942baf5#5	62
183	a793349b-e9ab-42d3-9e92-8eaa7942baf5#6	62
184	a793349b-e9ab-42d3-9e92-8eaa7942baf5#7	62
185	a8324853-2563-405c-8dc9-ef223b3c6c7b#0	257
186	a8324853-2563-405c-8dc9-ef223b3c6c7b#1	257
187	a8324853-2563-405c-8dc9-ef223b3c6c7b#2	257
188	a8324853-2563-405c-8dc9-ef223b3c6c7b#3	257
189	a8324853-2563-405c-8dc9-ef223b3c6c7b#4	257
190	a8324853-2563-405c-8dc9-ef223b3c6c7b#5	257
191	a8324853-2563-405c-8dc9-ef223b3c6c7b#6	257
192	a8324853-2563-405c-8dc9-ef223b3c6c7b#7	257
193	a8673056-0f0f-438b-9b1e-0416ae292a09#0	250
194	a8673056-0f0f-438b-9b1e-0416ae292a09#1	250
195	a8673056-0f0f-438b-9b1e-0416ae292a09#2	250
196	a8673056-0f0f-438b-9b1e-0416ae292a09#3	250
197	a8673056-0f0f-438b-9b1e-0416ae292a09#4	250
198	a8673056-0f0f-438b-9b1e-0416ae292a09#5	250
199	a8673056-0f0f-438b-9b1e-0416ae292a09#6	250
200	a8673056-0f0f-438b-9b1e-0416ae292a09#7	250
201	a8b19526-841d-4955-87d3-ca2c2946352d#0	54
202	a8b19526-841d-4955-87d3-ca2c2946352d#1	54
203	a8b19526-841d-4955-87d3-ca2c2946352d#2	54
204	a8b19526-841d-4955-87d3-ca2c2946352d#3	54
205	a8b19526-841d-4955-87d3-ca2c2946352d#4	54
206	a8b19526-841d-4955-87d3-ca2c2946352d#5	54
207	a8b19526-841d-4955-87d3-ca2c2946352d#6	54
208	a8b19526-841d-4955-87d3-ca2c2946352d#7	54
209	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#0	3
210	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#1	3
211	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#2	3
212	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#3	3
213	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#4	3
214	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#5	3
215	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#6	3
216	a8c414e5-c522-49d6-a1af-2afcb37e3ddc#7	3
217	a956c4e9-bcdc-430d-af04-b01d1dde3f12#0	1923
218	a956c4e9-bcdc-430d-af04-b01d1dde3f12#1	1923
219	a956c4e9-bcdc-430d-af04-b01d1dde3f12#2	1923
220	a956c4e9-bcdc-430d-af04-b01d1dde3f12#3	1923
221	a956c4e9-bcdc-430d-af04-b01d1dde3f12#4	1923
222	a956c4e9-bcdc-430d-af04-b01d1dde3f12#5	1923
223	a956c4e9-bcdc-430d-af04-b01d1dde3f12#6	1923
224	a956c4e9-bcdc-430d-af04-b01d1dde3f12#7	1923
225	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#0	21
226	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#1	21
227	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#2	21
228	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#3	21
229	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#4	21
230	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#5	21
231	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#6	21
232	a9ea42cb-c7f4-4c4b-921d-8bc5e2a306bf#7	21
233	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#0	10201
234	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#1	10201
235	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#2	10201
236	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#3	10201
237	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#4	10201
238	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#5	10201
239	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#6	10201
240	a9fe0e16-a955-4e44-85ed-ea8c7051aac8#7	10201
241	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#0	16
242	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#1	16
243	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#2	16
244	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#3	16
245	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#4	16
246	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#5	16
247	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#6	16
248	aab90ea9-5e07-4e87-8008-6cdf0554c6a2#7	16
249	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#0	4
250	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#1	4
251	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#2	4
252	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#3	4
253	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#4	4
254	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#5	4
255	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#6	4
256	ab2614db-15a8-4b27-b8dc-ab39b2b785c8#7	4
257	ab3b9712-679a-4e34-97f5-4f16eb7c050b#0	4
258	ab3b9712-679a-4e34-97f5-4f16eb7c050b#1	4
259	ab3b9712-679a-4e34-97f5-4f16eb7c050b#2	4
260	ab3b9712-679a-4e34-97f5-4f16eb7c050b#3	4
261	ab3b9712-679a-4e34-97f5-4f16eb7c050b#4	4
262	ab3b9712-679a-4e34-97f5-4f16eb7c050b#5	4
263	ab3b9712-679a-4e34-97f5-4f16eb7c050b#6	4
264	ab3b9712-679a-4e34-97f5-4f16eb7c050b#7	4
265	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#0	56
266	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#1	56
267	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#2	56
268	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#3	56
269	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#4	56
270	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#5	56
271	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#6	56
272	ab55c0fa-8ffe-4771-885e-d5e3213bffdb#7	56
273	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#0	520
274	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#1	520
275	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#2	520
276	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#3	520
277	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#4	520
278	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#5	520
279	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#6	520
280	ab7cfc85-1808-4e84-ade3-05a90fd1d8b0#7	520
281	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#0	1148
282	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#1	1148
283	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#2	1148
284	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#3	1148
285	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#4	1148
286	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#5	1148
287	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#6	1148
288	ac8cdbc9-816e-4c77-aa3c-7ef9b3170d8b#7	1148
289	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#0	401
290	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#1	401
291	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#2	401
292	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#3	401
293	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#4	401
294	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#5	401
295	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#6	401
296	ad96ee86-1f96-4876-ae22-fdaa9e5663f6#7	401
297	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#0	198
298	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#1	198
299	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#2	198
300	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#3	198
301	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#4	198
302	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#5	198
303	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#6	198
304	add4a9dd-4ceb-4743-92d3-5ed0a5783b79#7	198
305	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#0	-90
306	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#1	-90
307	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#2	-90
308	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#3	-90
309	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#4	-90
310	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#5	-90
311	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#6	-90
312	ae028f59-aa38-4b8e-a3ca-0fe1a1cef8c0#7	-90
313	ae1814f9-8b02-4c23-8e49-5266d4d6562b#0	53
314	ae1814f9-8b02-4c23-8e49-5266d4d6562b#1	53
315	ae1814f9-8b02-4c23-8e49-5266d4d6562b#2	53
316	ae1814f9-8b02-4c23-8e49-5266d4d6562b#3	53
317	ae1814f9-8b02-4c23-8e49-5266d4d6562b#4	53
318	ae1814f9-8b02-4c23-8e49-5266d4d6562b#5	53
319	ae1814f9-8b02-4c23-8e49-5266d4d6562b#6	53
320	ae1814f9-8b02-4c23-8e49-5266d4d6562b#7	53
321	ae79af48-c750-4865-a038-142990826efb#0	14
322	ae79af48-c750-4865-a038-142990826efb#1	14
323	ae79af48-c750-4865-a038-142990826efb#2	14
324	ae79af48-c750-4865-a038-142990826efb#3	14
325	ae79af48-c750-4865-a038-142990826efb#4	14
326	ae79af48-c750-4865-a038-142990826efb#5	14
327	ae79af48-c750-4865-a038-142990826efb#6	14
328	ae79af48-c750-4865-a038-142990826efb#7	14
329	ae807376-ac79-4cf4-b22c-38aaa7528f60#0	17
330	ae807376-ac79-4cf4-b22c-38aaa7528f60#1	17
331	ae807376-ac79-4cf4-b22c-38aaa7528f60#2	17
332	ae807376-ac79-4cf4-b22c-38aaa7528f60#3	17
333	ae807376-ac79-4cf4-b22c-38aaa7528f60#4	17
334	ae807376-ac79-4cf4-b22c-38aaa7528f60#5	17
335	ae807376-ac79-4cf4-b22c-38aaa7528f60#6	17
336	ae807376-ac79-4cf4-b22c-38aaa7528f60#7	17
337	aea1027e-496e-448d-91bd-deecff46940f#0	6831
338	aea1027e-496e-448d-91bd-deecff46940f#1	6831
339	aea1027e-496e-448d-91bd-deecff46940f#2	6831
340	aea1027e-496e-448d-91bd-deecff46940f#3	6831
341	aea1027e-496e-448d-91bd-deecff46940f#4	6831
342	aea1027e-496e-448d-91bd-deecff46940f#5	6831
343	aea1027e-496e-448d-91bd-deecff46940f#6	6831
344	aea1027e-496e-448d-91bd-deecff46940f#7	6831
345	afda9fde-51f2-404e-850a-ea698f06e39c#0	172
346	afda9fde-51f2-404e-850a-ea698f06e39c#1	172
347	afda9fde-51f2-404e-850a-ea698f06e39c#2	172
348	afda9fde-51f2-404e-850a-ea698f06e39c#3	172
349	afda9fde-51f2-404e-850a-ea698f06e39c#4	172
350	afda9fde-51f2-404e-850a-ea698f06e39c#5	172
351	afda9fde-51f2-404e-850a-ea698f06e39c#6	172
352	afda9fde-51f2-404e-850a-ea698f06e39c#7	172
353	b0215026-fed2-48b4-ac38-252562c982f0#0	20
354	b0215026-fed2-48b4-ac38-252562c982f0#1	20
355	b0215026-fed2-48b4-ac38-252562c982f0#2	20
356	b0215026-fed2-48b4-ac38-252562c982f0#3	20
357	b0215026-fed2-48b4-ac38-252562c982f0#4	20
358	b0215026-fed2-48b4-ac38-252562c982f0#5	20
359	b0215026-fed2-48b4-ac38-252562c982f0#6	20
360	b0215026-fed2-48b4-ac38-252562c982f0#7	20
361	b04b8ae4-5569-4183-a544-4bdc5a3678d4#0	144
362	b04b8ae4-5569-4183-a544-4bdc5a3678d4#1	144
363	b04b8ae4-5569-4183-a544-4bdc5a3678d4#2	144
364	b04b8ae4-5569-4183-a544-4bdc5a3678d4#3	144
365	b04b8ae4-5569-4183-a544-4bdc5a3678d4#4	144
366	b04b8ae4-5569-4183-a544-4bdc5a3678d4#5	144
367	b04b8ae4-5569-4183-a544-4bdc5a3678d4#6	144
368	b04b8ae4-5569-4183-a544-4bdc5a3678d4#7	144
369	b1518f07-ebcd-40af-a9b9-b938fb3418c7#0	66
370	b1518f07-ebcd-40af-a9b9-b938fb3418c7#1	66
371	b1518f07-ebcd-40af-a9b9-b938fb3418c7#2	66
372	b1518f07-ebcd-40af-a9b9-b938fb3418c7#3	66
373	b1518f07-ebcd-40af-a9b9-b938fb3418c7#4	66
374	b1518f07-ebcd-40af-a9b9-b938fb3418c7#5	66
375	b1518f07-ebcd-40af-a9b9-b938fb3418c7#6	66
376	b1518f07-ebcd-40af-a9b9-b938fb3418c7#7	66
377	b2089333-c94c-4f71-8fe5-3715f9195ca9#0	47
378	b2089333-c94c-4f71-8fe5-3715f9195ca9#1	47
379	b2089333-c94c-4f71-8fe5-3715f9195ca9#2	47
380	b2089333-c94c-4f71-8fe5-3715f9195ca9#3	47
381	b2089333-c94c-4f71-8fe5-3715f9195ca9#4	47
382	b2089333-c94c-4f71-8fe5-3715f9195ca9#5	47
383	b2089333-c94c-4f71-8fe5-3715f9195ca9#6	47
384	b2089333-c94c-4f71-8fe5-3715f9195ca9#7	47
385	b209f8e3-668a-4444-9b7b-696f714e5bcc#0	799
386	b209f8e3-668a-4444-9b7b-696f714e5bcc#1	799
387	b209f8e3-668a-4444-9b7b-696f714e5bcc#2	799
388	b209f8e3-668a-4444-9b7b-696f714e5bcc#3	799
389	b209f8e3-668a-4444-9b7b-696f714e5bcc#4	799
390	b209f8e3-668a-4444-9b7b-696f714e5bcc#5	799
391	b209f8e3-668a-4444-9b7b-696f714e5bcc#6	799
392	b209f8e3-668a-4444-9b7b-696f714e5bcc#7	799
393	b235ef0a-9c71-4a4d-9b71-cb010119b856#0	492
394	b235ef0a-9c71-4a4d-9b71-cb010119b856#1	492
395	b235ef0a-9c71-4a4d-9b71-cb010119b856#2	492
396	b235ef0a-9c71-4a4d-9b71-cb010119b856#3	492
397	b235ef0a-9c71-4a4d-9b71-cb010119b856#4	492
398	b235ef0a-9c71-4a4d-9b71-cb010119b856#5	492
399	b235ef0a-9c71-4a4d-9b71-cb010119b856#6	492
400	b235ef0a-9c71-4a4d-9b71-cb010119b856#7	492
